[8.468975 0.029757] ;-21657;155;4770
[8.479186 0.010211] ;-20930;-132;5326
[8.510071 0.030885] ;-18358;-1095;6920
[8.539023 0.028952] ;-15635;-2062;8137
[8.568572 0.029549] ;-12495;-3132;9190
[8.598333 0.029761] ;-9125;-4222;10017
[8.609607 0.011274] ;-7827;-4647;10262
[8.627727 0.018120] ;-5618;-5335;10625
[8.637952 0.010225] ;-4442;-5707;10761
[8.647881 0.009929] ;-3235;-6075;10906
[8.659112 0.011231] ;-1911;-6502;11012
[8.677251 0.018139] ;302;-7195;11160
[8.687723 0.010472] ;1465;-7557;11206
[8.697505 0.009782] ;2622;-7925;11218
[8.708626 0.011121] ;3936;-8322;11225
[8.737282 0.028655] ;7078;-9310;11102
[8.767360 0.030079] ;10145;-10260;10781
[8.786913 0.019553] ;12020;-10842;10458
[8.797167 0.010253] ;12887;-11110;10243
[8.808418 0.011252] ;13866;-11382;9985
[8.826524 0.018106] ;15285;-11790;9518
[8.836715 0.010190] ;15977;-11967;9227
[8.866719 0.030005] ;17807;-12405;8262
[8.896310 0.029591] ;19178;-12605;7077
[8.907616 0.011306] ;19618;-12647;6582
[8.926077 0.018461] ;20107;-12595;5710
[8.936081 0.010004] ;20310;-12542;5233
[8.966067 0.029986] ;20671;-12285;3705
[8.985526 0.019458] ;20647;-12017;2601
[8.995359 0.009834] ;20557;-11852;2012
[9.006607 0.011248] ;20445;-11680;1367
[9.035317 0.028709] ;19703;-11052;-335
[9.065541 0.030224] ;18475;-10272;-2130
[9.084853 0.019312] ;17388;-9660;-3331
[9.094757 0.009904] ;16756;-9327;-3928
[9.105746 0.010989] ;15988;-8965;-4590
[9.115074 0.009328] ;15363;-8665;-5075
[9.134220 0.019146] ;13733;-7950;-6187
[9.144373 0.010154] ;12845;-7582;-6718
[9.174001 0.029628] ;9911;-6507;-8176
[9.184113 0.010112] ;8853;-6132;-8625
[9.193984 0.009871] ;7732;-5770;-9028
[9.205115 0.011131] ;6477;-5385;-9481
[9.233864 0.028749] ;3050;-4367;-10435
[9.263619 0.029755] ;-706;-3380;-11255
[9.293445 0.029826] ;-4545;-2437;-11783
[9.304428 0.010983] ;-6000;-2102;-11922
[9.322996 0.018568] ;-8328;-1562;-12040
[9.333050 0.010054] ;-9560;-1280;-12047
[9.343283 0.010232] ;-10781;-1010;-12022
[9.354628 0.011345] ;-12152;-710;-11966
[9.372707 0.018079] ;-14240;-255;-11733
[9.384531 0.011824] ;-15318;-22;-11555
[9.393009 0.008478] ;-16333;207;-11315
[9.403850 0.010841] ;-17491;460;-11033
[9.422338 0.018488] ;-19152;832;-10405
[9.432573 0.010236] ;-20003;1032;-10015
[9.442529 0.009956] ;-20758;1187;-9585
[9.453851 0.011322] ;-21620;1385;-9053
[9.472073 0.018222] ;-22762;1627;-8058
[9.481988 0.009915] ;-23316;1742;-7495
[9.492053 0.010065] ;-23793;1845;-6881
[9.503113 0.011060] ;-24320;1992;-6118
[9.521806 0.018693] ;-24927;2160;-4857
[9.531749 0.009943] ;-25180;2232;-4167
[9.541708 0.009959] ;-25380;2280;-3440
[9.552674 0.010965] ;-25562;2315;-2506
[9.571397 0.018723] ;-25622;2332;-1132
[9.581103 0.009706] ;-25581;2350;-345
[9.591395 0.010292] ;-25483;2347;455
[9.602220 0.010825] ;-25343;2345;1457
[9.631450 0.029230] ;-24497;2252;3776
[9.660732 0.029282] ;-23152;2030;6183
[9.690809 0.030078] ;-21196;1757;8435
[9.702022 0.011212] ;-20343;1647;9320
[9.720115 0.018093] ;-18710;1427;10620
[9.730210 0.010095] ;-17750;1302;11252
[9.740469 0.010260] ;-16721;1165;11876
[9.751565 0.011095] ;-15513;1020;12565
[9.769760 0.018195] ;-13336;757;13548
[9.779916 0.010156] ;-12105;615;14033
[9.789909 0.009994] ;-10841;460;14488
[9.800860 0.010951] ;-9362;312;14982
[9.819340 0.018480] ;-6802;37;15676
[9.829458 0.010118] ;-5407;-117;16008
[9.839446 0.009988] ;-3970;-272;16283
[9.869053 0.029607] ;342;-715;16946
[9.879022 0.009969] ;1808;-862;17105
[9.889322 0.010300] ;3256;-1010;17251
[9.900185 0.010863] ;4925;-1175;17368
[9.929317 0.029132] ;8930;-1597;17477
[9.958971 0.029654] ;12935;-2045;17265
[9.978684 0.019713] ;15371;-2330;16932
[9.988518 0.009834] ;16505;-2472;16715
[9.999657 0.011138] ;17781;-2627;16401
[10.028564 0.028907] ;20566;-3005;15377
[10.078225 0.049661] ;24338;-3485;12837
[10.107978 0.029753] ;25888;-3785;8788
[10.137740 0.029762] ;26941;-3952;7157
[10.148766 0.011026] ;27266;-4007;8298
[10.167113 0.018348] ;27528;-4062;7031
[10.177322 0.010208] ;27616;-4075;6310
[10.187262 0.009941] ;27653;-4080;5615
[10.198354 0.011092] ;27697;-4100;4712
[10.216679 0.018325] ;27511;-4067;3416
[10.226996 0.010317] ;27357;-4037;2693
[10.236866 0.009870] ;27157;-4007;1998
[10.247889 0.011023] ;26928;-3922;1122
[10.276879 0.028990] ;25923;-3740;-783
[10.306604 0.029724] ;24502;-3365;-2746
[10.336354 0.029751] ;22662;-2905;-4435
[10.347335 0.010981] ;21895;-2710;-5070
[10.365760 0.018425] ;20462;-2322;-5957
[10.375826 0.010066] ;19640;-2100;-6412
[10.385840 0.010014] ;18786;-1865;-6825
[10.397103 0.011263] ;17797;-1602;-7243
[10.415609 0.018507] ;16043;-1125;-7832
[10.425527 0.009918] ;15088;-852;-8110
[10.435559 0.010032] ;14111;-555;-8356
[10.446507 0.010948] ;12980;-225;-8645
[10.455344 0.008837] ;12086;35;-8805
[10.484990 0.029646] ;9001;1000;-9200
[10.496304 0.011314] ;7815;1365;-9320
[10.524796 0.028491] ;4870;2342;-9437
[10.554870 0.030074] ;1866;3390;-9380
[10.584629 0.029759] ;-985;4422;-9140
[10.595505 0.010876] ;-2013;4842;-9053
[10.624080 0.028574] ;-4437;5810;-8652
[10.634210 0.010130] ;-5225;6160;-8488
[10.645329 0.011119] ;-6101;6512;-8303
[10.663489 0.018161] ;-7411;7077;-7925
[10.673552 0.010062] ;-8057;7375;-7718
[10.683450 0.009898] ;-8692;7642;-7497
[10.694599 0.011149] ;-9370;7947;-7233
[10.703860 0.009261] ;-9821;8150;-7031
[10.733511 0.029651] ;-11242;8787;-6271
[10.744473 0.010961] ;-11722;8992;-5975
[10.763030 0.018558] ;-12345;9252;-5446
[10.773267 0.010237] ;-12626;9367;-5160
[10.783097 0.009830] ;-12871;9447;-4857
[10.794121 0.011024] ;-13153;9532;-4555
[10.812311 0.018190] ;-13417;9567;-3991
[10.822532 0.010221] ;-13528;9560;-3696
[10.832600 0.010067] ;-13607;9515;-3383
[10.843921 0.011322] ;-13652;9475;-3037
[10.872543 0.028622] ;-13533;9170;-2168
[10.902489 0.029946] ;-13080;8615;-1238
[10.932158 0.029669] ;-12331;7860;-328
[10.942705 0.010547] ;-12001;7510;0
[10.971588 0.028883] ;-10921;6527;827
[10.981954 0.010366] ;-10458;6147;1105
[10.992668 0.010714] ;-9952;5687;1405
[11.011203 0.018534] ;-9017;4877;1898
[11.021169 0.009966] ;-8478;4417;2121
[11.031046 0.009877] ;-7920;3950;2383
[11.042056 0.011010] ;-7261;3397;2636
[11.051078 0.009022] ;-6728;2977;2822
[11.081009 0.029931] ;-4825;1410;3430
[11.091730 0.010721] ;-4086;785;3652
[11.100810 0.009080] ;-3503;312;3797
[11.130669 0.029858] ;-1415;-1347;4250
[11.141580 0.010911] ;-606;-1995;4426
[11.170607 0.029027] ;1462;-3610;4772
[11.180204 0.009598] ;2182;-4172;4887
[11.191270 0.011066] ;3010;-4822;4971
[11.209998 0.018727] ;4352;-5855;5113
