[9.484146 0.011307] ;-13881;8475;-1238
[9.502153 0.018006] ;-14385;8912;-790
[9.512191 0.010039] ;-14598;9102;-508
[9.522270 0.010078] ;-14770;9260;-231
[9.533372 0.011102] ;-14960;9445;106
[9.542327 0.008955] ;-15045;9527;377
[9.572027 0.029699] ;-15062;9662;1395
[9.583052 0.011025] ;-14991;9667;1790
[9.601462 0.018410] ;-14686;9570;2508
[9.611755 0.010293] ;-14465;9470;2878
[9.621530 0.009775] ;-14211;9357;3277
[9.632673 0.011142] ;-13868;9172;3721
[9.661772 0.029100] ;-12661;8610;4876
[9.691442 0.029670] ;-10986;7767;6091
[9.721027 0.029585] ;-8882;6777;7257
[9.732036 0.011009] ;-7983;6362;7680
[9.760715 0.028679] ;-5446;5240;8705
[9.790345 0.029631] ;-2510;3930;9625
[9.800380 0.010035] ;-1455;3472;9925
[9.831527 0.031147] ;1980;2020;10721
[9.860058 0.028531] ;5283;657;11257
[9.870044 0.009985] ;6443;187;11410
[9.881356 0.011313] ;7770;-390;11548
[9.899597 0.018240] ;9935;-1282;11737
[9.909842 0.010246] ;11068;-1762;11775
[9.919677 0.009835] ;12191;-2252;11821
[9.930988 0.011311] ;13491;-2782;11807
[9.949430 0.018441] ;15473;-3645;11710
[9.959317 0.009888] ;16500;-4092;11620
[9.989457 0.030139] ;19395;-5380;11112
[10.019246 0.029789] ;21873;-6462;10292
[10.030269 0.011024] ;22753;-6850;9897
[10.048503 0.018234] ;23941;-7360;9190
[10.058491 0.009988] ;24510;-7582;8772
[10.068875 0.010384] ;25035;-7790;8345
[10.079935 0.011060] ;25588;-8080;7758
[10.098708 0.018773] ;26280;-8302;6797
[10.108160 0.009452] ;26580;-8432;6241
[10.118273 0.010114] ;26827;-6260;5696
[10.129555 0.011281] ;26870;-6217;4961
[10.147920 0.018366] ;27067;-5860;3855
[10.157912 0.009992] ;27123;-5857;3241
[10.167981 0.010069] ;27117;-5860;2612
[10.179155 0.011174] ;26860;-5717;1811
[10.197477 0.018322] ;26580;-5670;650
[10.207152 0.009675] ;26377;-5597;12
[10.217612 0.010460] ;26100;-5542;-633
[10.247535 0.029922] ;25433;-7465;-2696
[10.257324 0.009790] ;24942;-7280;-3317
[10.267465 0.010141] ;24415;-7065;-3933
[10.278403 0.010938] ;23790;-7270;-4751
[10.297154 0.018751] ;22506;-6747;-5848
[10.307093 0.009939] ;21741;-6457;-6435
[10.317026 0.009932] ;20942;-6130;-7015
[10.328169 0.011144] ;19982;-5820;-7647
[10.346851 0.018682] ;18227;-5165;-8576
[10.356430 0.009579] ;17238;-4797;-9047
[10.366680 0.010250] ;16186;-4427;-9488
[10.377712 0.011032] ;14973;-4012;-10012
[10.396314 0.018602] ;12847;-3292;-10715
[10.406345 0.010031] ;11666;-2915;-11050
[10.416426 0.010081] ;10456;-2522;-11382
[10.427539 0.011113] ;9053;-2097;-11733
[10.445965 0.018426] ;6693;-1370;-12211
[10.455914 0.009949] ;5405;-990;-12410
[10.465858 0.009944] ;4107;-615;-12625
[10.477220 0.011362] ;2610;-212;-12851
[10.495234 0.018013] ;162;485;-13110
[10.505390 0.010157] ;-1148;830;-13213
[10.515281 0.009891] ;-2453;1195;-13292
[10.545281 0.030000] ;-6320;2215;-13412
[10.555146 0.009865] ;-7563;2537;-13387
[10.565313 0.010166] ;-8790;2867;-13333
[10.576734 0.011421] ;-10156;3222;-13273
[10.594985 0.018251] ;-12267;3782;-13015
[10.605026 0.010042] ;-13362;4075;-12846
[10.635167 0.030141] ;-16378;4860;-12123
[10.654380 0.019213] ;-18118;5302;-11456
[10.664638 0.010258] ;-18915;5517;-11075
[10.675848 0.011211] ;-19772;5742;-10608
[10.693978 0.018129] ;-20975;6022;-9761
[10.703897 0.009919] ;-21546;6172;-9262
[10.714024 0.010127] ;-22047;6285;-8726
[10.725258 0.011234] ;-22588;6415;-8053
[10.754108 0.028850] ;-23495;6562;-6310
[10.783741 0.029633] ;-23991;6575;-4326
[10.813533 0.029792] ;-23938;6427;-2261
[10.824681 0.011148] ;-23825;6342;-1405
[10.843046 0.018365] ;-23378;6127;-95
[10.852785 0.009739] ;-23057;6000;615
[10.862837 0.010052] ;-22710;5845;1317
[10.874204 0.011367] ;-22275;5615;2121
[10.902825 0.028620] ;-20681;5005;4035
[10.932762 0.029937] ;-18538;4185;5975
[10.942739 0.009976] ;-17705;3885;6557
[10.973373 0.030634] ;-14788;2862;8236
[11.002385 0.029012] ;-11680;1870;9562
[11.032151 0.029766] ;-8128;755;10668
[11.061776 0.029625] ;-4328;-377;11516
[11.072682 0.010907] ;-2847;-807;11767
[11.101323 0.028641] ;913;-1897;12252
[11.131438 0.030115] ;4851;-3037;12513
[11.161255 0.029817] ;8613;-4157;12500
[11.172320 0.011065] ;9997;-4577;12423
[11.190753 0.018433] ;12128;-5240;12206
[11.200780 0.010027] ;13238;-5585;12058
[11.210900 0.010120] ;14290;-5922;11867
[11.221895 0.010995] ;15477;-6275;11622
[11.240489 0.018595] ;17232;-6842;11135
[11.250757 0.010267] ;18092;-7142;10802
[11.280462 0.029705] ;20400;-7857;9668
[11.310208 0.029746] ;22197;-8402;8250
[11.321054 0.010846] ;22783;-8567;7666
[11.339772 0.018718] ;23508;-8745;6645
[11.349687 0.009915] ;23827;-8817;6045
[11.359769 0.010082] ;24096;-8900;5451
[11.371152 0.011384] ;24373;-8982;4716
[11.389230 0.018078] ;24595;-9005;3533
[11.399318 0.010087] ;24660;-8995;2890
[11.409292 0.009974] ;24647;-8987;2227
[11.420433 0.011141] ;24626;-8182;1423
[11.439013 0.018580] ;24338;-6492;160
[11.448776 0.009764] ;24127;-6440;-525
[11.459030 0.010254] ;23856;-6355;-1245
[11.469922 0.010892] ;23344;-8542;-2067
[11.479180 0.009258] ;23173;-8405;-2672
[11.498479 0.019299] ;22149;-8077;-4028
[11.508427 0.009947] ;21691;-7907;-4740
[11.538648 0.030221] ;19692;-7247;-6742
[11.548290 0.009642] ;18893;-6990;-7386
[11.558611 0.010321] ;18050;-6715;-7993
[11.569702 0.011091] ;17035;-6427;-8638
[11.588052 0.018350] ;15171;-5850;-9671
[11.598013 0.009961] ;14106;-5545;-10176
[11.608161 0.010148] ;12993;-5212;-10666
[11.619447 0.011286] ;11701;-4850;-11208
[11.637859 0.018412] ;9415;-4232;-11976
[11.647800 0.009941] ;8152;-3892;-12355
[11.677610 0.029810] ;4188;-2892;-13331
[11.707183 0.029573] ;57;-1885;-14033
[11.718585 0.011401] ;-1512;-1517;-14257
[11.736555 0.017970] ;-4086;-905;-14507
[11.746827 0.010272] ;-5441;-575;-14603
[11.756686 0.009860] ;-6788;-270;-14666
[11.767669 0.010983] ;-8312;77;-14728
[11.776728 0.009058] ;-9422;342;-14745
[11.806753 0.030025] ;-13132;1205;-14565
[11.818133 0.011380] ;-14465;1532;-14421
[11.836327 0.018194] ;-16473;2037;-14080
[11.846448 0.010122] ;-17478;2265;-13840
[11.876241 0.029793] ;-20220;2907;-12962
[11.906129 0.029888] ;-22435;3385;-11758
